Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73547,You understand obsession better than you let on.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,To kill me.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73547,The letter writer is obsessed with you. His only escape may be...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,It's a stretch but I'll manage.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73543,Not much.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73543,What do you know about obsession?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73543,"So, this Riddler, he's dangerous?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73543,"I think the question would be, do you have a thing for bats?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73536,Exactly.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73536,"So what you're saying, this guy's a total wacko, right?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73536,Patient apparently suffers from acute obsessional syndrome with potential homicidal styles. Work better for you?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73536,Wacko? That a technical term?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73536,My opinion. This letter writer is a total wacko.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73533,Me? No. Only things that need calming in my dreams are the Rockettes.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73533,She's a Malaysian dream warden. She stands sentry while you sleep and calms your dreams.  Need one?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73533,"Still play with dolls, Doctor?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73529,On occasion. Usually at night.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73529,The infamous Wayne charm. Does it ever shut off?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73529,Just ones this beautiful.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73529,Psychiatrists make you nervous?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73527,Somebody's been sending me love letters. Commissioner Gordon thought you might give me your expert opinion.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73527,"How can I help you, Mr. Wayne?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73862,Chase is coming for dinner. Why don't you join us.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73862,"Bruce, you can't.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73862,Exactly. And once you'd killed him you'd be lost. Like me.  All this has to be a choice. Otherwise...it's a curse.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73858,And when you finally get Two-Face?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73858,But what about all the good we can do? There are monsters out there. Gotham needs us.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73858,"Dick, let go. Revenge will eat you alive. Trust me. I know.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73858,You can't-.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73820,I saved your life. You owe me. So either you let me be your partner or I'm going after Harvey on my own.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73820,We don't kill. Killing is what damns you. It-. What am I talking about? This conversation is over. You're going away to school.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73820,"...I missed Two-Face by a heartbeat. When we catch him, you gotta let me kill him!",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73820,"How about Richard Grayson, college student?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73820,"You have a real gratitude problem. You know that, Bruce? I need a name. Batboy? The Dark Earl? What's a good side kick name?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73820,What the hell did you think you were doing?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73764,"Save the sermons about how great you want my life to be, okay, Bruce? If it weren't for Batman my parents wouldn't be dead. You don't get it, do you? This is all your fault.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73764,"You don't understand. It's an addiction. You fight night after night, trying to fill the emptiness. But the pain's back in the morning. And somewhere along the way it stops being a choice.  I want better for you.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73764,"Back off, man.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73758,What I do isn't about revenge.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73758,"Me and my brother Chris were putting money aside so our folks could retire. Dad's knee was going. Chris was engaged, you know that? Two-Face took...everything. Now I can pay him back.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73758,Absolutely not.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73758,I need to be part of this.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73608,"Look, spare me the sermons, okay. You're just some rich guy who is trying to do a good deed. You don't even know me.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73608,"Listen, Dick. Killing Two-Face won't take the pain away. It'll make it worse.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73608,I got no place at the circus without my family. I'm going to get a fix on Two-Face. Then I'm going to kill him.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73608,Where will you go? The circus is halfway to Metropolis by now.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73605,I figure telling that cop I'd stay here saved me a truckload of social service interviews and good will. So no offense but thanks. See ya.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73605,Excuse me.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73605,Okay. I'm outta here.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74021,"You're right, Edward. I didn't mean to be impolite. Please.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L74021,Can't tell if you don't say please.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74021,"Who is The Batman, Edward?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L74015,Yesssssss. I know!,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74015,Dr. Burton tells me you know who Batman is.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L74015,How could I forget?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74015,It's Dr. Meridian. Chase. Do you remember me?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L74015,Who is it?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74015,Edward...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73782,Of course you are. And what a grand pursuit you must be.  What do you think of my new invention?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73782,Chase?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73440,I don't think so.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",STICKLEY,L73440,...Fired...your fired...your fired. You understand?! Fired!!,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73440,"Yo. Charlie. Gimmie an order of brain deep-fry. Extra well done. Hold the neurons.  Patient exhibits symptoms of psycho neural overload. Notation: obviously higher settings can be dangerous to the subject.  Riddle me this, Fred. What is everything to someone and nothing to everyone else? Your mind of course. And now mine pumps with the power of yours.  New from Brain-bok. Da pump. Think faster. Reason higher. Out-cog-nate every homey on the court of life. Da pump. Yeah.  Ho! Mark. I sense an odd penchant for the anagramatic. The acrostic. The crypto-graphic. What doth this bode? Answer me Marcutio, you little runt.  Fred, I must confess you were a wonderful appetizer. Simply divine. But now I yearn for a meal of substance. The main course. A wide and varied palette. Ah, to taste the mind of a hero. A nobleman. A poet.  A chick in a short skirt wouldn't be so bad either.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",STICKLEY,L73432,What the hell is going on here?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73432,I'll show you it works.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",STICKLEY,L73349,Fred?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73349,"Hell. Might even bring old Stickley here a few extra bucks. Huh, Fred?",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73346,...The Box can change their lives.  Our stock coupons will spike.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",STICKLEY,L73346,Paranoid? The psychotic?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73346,"Why be brutalized by an uncaring world? My RES Box will give Joe Q Public a realm where he is king.  Not that someone like you would need it. Someone so intelligent. Witty. Charming. But for the lonely, the...",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73341,"Let me ask you something, Bruce. What is man's greatest tool?",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",STICKLEY,L73341,"I really do apologize, Mr. Wayne. His project was terminated this morning...",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73410,Never heard of a double-cross?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",GUARD,L73410,Wait! You said you'd let me go!,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73383,"Just call us Harvey. Can we get you a sandwich? A soft drink? Given all the trouble we caused you, how about we cut you in for a share of tonight's haul?",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",GUARD,L73383,"Uh, yeah. Thanks, Mr..uh...Face.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73383,That floor has got to be very hard. Is that better?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73378,The coin _wants_ to decide.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",GUARD,L73378,Please. I swear I won't say noth-,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73378,...or death.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73372,What say we flip for it?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",GUARD,L73372,I got family. ...Please.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73372,Might. Might not. Could say we're of two minds on the subject.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",GUARD,L73372,...You gonna kill me?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73372,_We_ sure are.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73962,You sunk my battleship.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73962,A hit.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73960,"A miss. And my favorite vitamin, I might add.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73960,B-12.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73958,Miss.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73958,A-14.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73897,"Oh yes, and certainly _WE_ will!",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73897,We want to dust him. We truly want to dust him bad.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73851,You're a genius.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73851,Go ahead. You can say it.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73843,"Kill me? Well, alright. Go ahead. Take the empire. All yours.  Hell, Harv, old pals. I'll kill me for you.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73843,"Why do we need you? You only come between us. We can be the smartest person in Gotham City. We want the empire for ourselves. Time's up, laughing boy.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73698,Everything.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73698,About what?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73698,Oh my God. Jim Morrison was right.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73696,Don't bogart that 'trode.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73696,Not until you do that thing I like.  On se tue pour des mesnonges. J'ai gache ma vie...  Woah. Harsh toke.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73692,Haven't you had enough? Don't Think And Drive.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73692,"Sure, E = MC squared. Until you factor in more than three dimensions. Then... Damn. Hit us again.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73686,Here. Get a good seat.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73686,Where are you sending Batboy this time?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73669,"Addictive isn't it? Just Say No. Until I say yes. A little fringe benefit of working with me. Now here's the concept, counselor. Crime. My I.Q., your AK-47. You help me gather production capital so I can produce enough of these  to create an empire that will eclipse Bruce Wayne's forever. And, in return I will help you solve the greatest riddle of all. Who is Batman?",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73669,No.  Wait...,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73665,"So not everyone can be a poet. Still, I respect the sentiment.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73665,Holy shit.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73657,Let's see if you bleed green.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73657,"Harvey. You need me. Since you've gotten out of Arkham, you've managed, what? To bungle stealing a safe? Wreck a statue? And, correct me if I'm wrong here, but weren't you outsmarted by an acned acrobat at the circus?",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73657,A man with a death wish.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73657,Yet so bright and chipper and conservative!  It's so you.  And yet so _you_!  Very few people are both a summer _and_ a winter. But you pull it off nicely.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73652,Congratulations. You get to die on the dean's list.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73652,"You _are_ Two-Face, you would need to face both rivers, both uptown and downtown simultaneously. Only one spot in Gotham serves these bi- zonal, bi-coastal needs...",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",TWO-FACE,L73652,How'd you find us?,3,0
